scorer,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000
bodyparts,nose,nose,nose,left paw,left paw,left paw,right paw,right paw,right paw,left hindpaw,left hindpaw,left hindpaw,right hindpaw,right hindpaw,right hindpaw,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
517,620.90771484375,573.8956909179688,0.9631215929985046,573.929931640625,558.4598388671875,0.980366051197052,612.1099243164062,573.388671875,0.8885611295700073,512.0466918945312,496.7145690917969,0.9979676604270935,555.2073974609375,479.626708984375,0.9999748468399048,531.6146240234375,482.7008972167969,0.9999896287918091
518,611.5585327148438,584.7855834960938,0.9206255078315735,600.8829956054688,568.8324584960938,0.8812965750694275,614.40771484375,574.207275390625,0.8783971071243286,512.2940673828125,496.8069152832031,0.9974814057350159,555.12158203125,479.6392517089844,0.9999672174453735,531.938720703125,484.3464660644531,0.9999852180480957
519,610.890380859375,585.7105102539062,0.8862237930297852,600.7185668945312,568.6571655273438,0.9049674272537231,615.0053100585938,574.3005981445312,0.9435485601425171,512.4339599609375,496.7532653808594,0.9972781538963318,554.8904418945312,479.6914367675781,0.9999734163284302,531.9515380859375,483.8033752441406,0.9999874830245972
520,607.8473510742188,586.5509643554688,0.7464301586151123,599.888916015625,569.6926879882812,0.712996780872345,614.4487915039062,573.9773559570312,0.94608473777771,512.4456176757812,496.65570068359375,0.9967508316040039,554.90087890625,479.77276611328125,0.9999672174453735,532.4197998046875,484.27899169921875,0.999987006187439
521,608.1976318359375,586.8316650390625,0.893466055393219,596.7429809570312,565.5555419921875,0.7845469117164612,614.0115356445312,573.7864990234375,0.9766623973846436,512.5321044921875,496.67877197265625,0.9971961975097656,554.7460327148438,479.87060546875,0.9999628067016602,532.3836669921875,484.9184265136719,0.999988317489624
522,608.1627807617188,586.7487182617188,0.8327348828315735,595.1728515625,565.3299560546875,0.879002034664154,612.9193115234375,573.8692016601562,0.9850186705589294,512.5277099609375,496.4526672363281,0.99698406457901,554.6807861328125,479.8178405761719,0.9999628067016602,532.645751953125,484.2610168457031,0.9999850988388062
523,607.9625854492188,587.8046264648438,0.886940598487854,595.0068359375,565.7158813476562,0.8491945862770081,612.8593139648438,574.6023559570312,0.9868870377540588,512.312744140625,496.2853088378906,0.9973639845848083,554.7633666992188,479.8503112792969,0.9999594688415527,533.2109985351562,484.79193115234375,0.9999878406524658
524,607.6576538085938,587.1635131835938,0.7709596753120422,597.58349609375,569.7929077148438,0.7757928967475891,613.4313354492188,574.5053100585938,0.9914389848709106,512.2752685546875,496.4745788574219,0.997495174407959,554.73193359375,479.8315734863281,0.9999582767486572,532.8411254882812,485.0317687988281,0.9999853372573853
525,606.45947265625,588.7881469726562,0.7747693061828613,581.8972778320312,560.7709350585938,0.7789446115493774,612.6780395507812,573.0775756835938,0.9936912059783936,512.4118041992188,496.4098815917969,0.9972320199012756,554.9402465820312,479.7408752441406,0.9999505281448364,533.1090698242188,485.23748779296875,0.9999833106994629
526,606.2575073242188,589.850341796875,0.8774092197418213,577.0026245117188,559.9257202148438,0.9202206134796143,613.101806640625,573.0249633789062,0.981908917427063,512.3380737304688,496.4767761230469,0.9978183507919312,555.1272583007812,479.79473876953125,0.9999614953994751,532.7102661132812,484.5531921386719,0.9999854564666748
527,603.6277465820312,589.6769409179688,0.9203460216522217,576.2733154296875,558.7398071289062,0.9735344052314758,613.7410888671875,572.1497802734375,0.9800693988800049,512.2866821289062,496.5728454589844,0.9983207583427429,555.0623779296875,480.0319519042969,0.9999735355377197,532.1841430664062,484.1612854003906,0.9999899864196777
528,603.8779907226562,591.1846313476562,0.9943264126777649,576.1559448242188,558.6138916015625,0.988524854183197,614.4727172851562,571.5615844726562,0.9912160634994507,512.283203125,496.7521667480469,0.9989362359046936,555.2321166992188,479.8456115722656,0.9999810457229614,531.77783203125,483.62591552734375,0.9999923706054688
529,603.1136474609375,592.5003051757812,0.9984847903251648,575.9075317382812,558.6886596679688,0.9981573224067688,613.800048828125,570.547607421875,0.9874116778373718,512.0746459960938,496.7144775390625,0.9993410706520081,555.2880859375,479.8813781738281,0.9999880790710449,531.143798828125,482.89093017578125,0.9999924898147583
530,602.710693359375,592.6126098632812,0.9985587000846863,575.9216918945312,558.335205078125,0.9957316517829895,613.9493408203125,570.7888793945312,0.9865902662277222,512.1014404296875,496.61212158203125,0.9991920590400696,555.1366577148438,479.9497375488281,0.9999878406524658,530.8594360351562,482.55908203125,0.9999899864196777
531,602.974853515625,591.7059936523438,0.9986497759819031,575.7764892578125,558.3150634765625,0.9958582520484924,613.629150390625,569.822265625,0.9881068468093872,511.94049072265625,496.53668212890625,0.9993641972541809,554.9420776367188,479.99676513671875,0.9999855756759644,530.3540649414062,482.4032287597656,0.9999908208847046
532,604.30419921875,590.341796875,0.99853515625,575.479736328125,558.5143432617188,0.9961174726486206,614.0027465820312,568.4056396484375,0.9825038313865662,512.0534057617188,496.5351867675781,0.9994195699691772,555.0374145507812,479.9045104980469,0.9999871253967285,530.4898071289062,482.1320495605469,0.999993085861206
533,604.42138671875,589.4122314453125,0.9984685778617859,575.512939453125,558.5017700195312,0.9963172674179077,613.0528564453125,562.3002319335938,0.9800207614898682,511.9388427734375,496.5710754394531,0.9995751976966858,555.01416015625,479.7185363769531,0.9999914169311523,530.2293090820312,481.5617980957031,0.999994158744812
534,604.7637939453125,589.0721435546875,0.9993084669113159,575.3487548828125,558.7831420898438,0.9982183575630188,613.1776123046875,562.45556640625,0.9932379722595215,511.6974182128906,496.5814208984375,0.9996885061264038,554.8822021484375,479.6183776855469,0.9999926090240479,529.931396484375,481.1982116699219,0.9999943971633911
535,604.622802734375,589.40576171875,0.9994370341300964,575.5028686523438,558.1341552734375,0.998508632183075,613.4929809570312,561.4005737304688,0.9965217113494873,511.7109069824219,496.5496826171875,0.9995551705360413,554.7784423828125,479.46014404296875,0.999991774559021,529.80517578125,480.68133544921875,0.9999940395355225
536,604.4534912109375,588.7762451171875,0.9992687106132507,575.450927734375,558.0408325195312,0.9988604784011841,613.7944946289062,560.1658935546875,0.9958286881446838,511.683837890625,496.58587646484375,0.9995991587638855,554.859375,479.5531005859375,0.9999918937683105,529.5523071289062,480.392333984375,0.9999935626983643
537,603.7283325195312,589.3378295898438,0.9996386766433716,576.0863647460938,559.1537475585938,0.999826967716217,612.92578125,556.7832641601562,0.9994619488716125,511.5764465332031,496.6801452636719,0.9996891021728516,554.9718627929688,479.4976501464844,0.9999929666519165,529.3206787109375,480.45416259765625,0.9999942779541016
538,601.2037963867188,590.3839721679688,0.9997482895851135,574.785888671875,557.78857421875,0.9998737573623657,612.4479370117188,556.0441284179688,0.9999340772628784,511.0486755371094,496.8531494140625,0.9997639060020447,555.0336303710938,479.45062255859375,0.9999935626983643,528.7228393554688,480.09918212890625,0.999992847442627
539,600.8972778320312,590.131103515625,0.9998648166656494,574.5022583007812,555.8801879882812,0.9999070167541504,609.8564453125,554.8030395507812,0.9996793270111084,510.71612548828125,496.5978698730469,0.9997001886367798,555.381103515625,479.4496154785156,0.9999936819076538,528.2225952148438,479.8603210449219,0.9999904632568359
540,599.2924194335938,587.7669677734375,0.9999275207519531,574.7269287109375,556.2144165039062,0.9999394416809082,609.2987670898438,555.0234375,0.9998210072517395,510.6184387207031,496.4284362792969,0.9997350573539734,555.35888671875,479.38623046875,0.9999951124191284,528.6505737304688,479.8507385253906,0.9999945163726807
541,598.0960083007812,582.7701416015625,0.9996916055679321,573.7009887695312,555.09912109375,0.9997910857200623,607.2350463867188,552.8432006835938,0.9989455342292786,510.3219909667969,496.3161926269531,0.9998499155044556,555.6119384765625,479.3119201660156,0.9999963045120239,527.7904663085938,478.5510559082031,0.9999954700469971
542,594.2861328125,578.3069458007812,0.9998842477798462,573.6826782226562,556.03369140625,0.9997931122779846,606.7826538085938,550.2215576171875,0.9998650550842285,509.991455078125,496.138671875,0.9997588992118835,555.1797485351562,479.33038330078125,0.9999949932098389,525.9641723632812,476.81512451171875,0.9999924898147583
543,593.3679809570312,574.375732421875,0.9999071359634399,574.13720703125,553.9502563476562,0.9989417195320129,605.0169677734375,546.1712036132812,0.9979451298713684,509.9889831542969,495.8926086425781,0.9997068047523499,555.0259399414062,479.1047668457031,0.99998939037323,524.5513916015625,475.2454833984375,0.9999890327453613
544,592.9055786132812,572.666259765625,0.9998161196708679,575.6630859375,553.2196655273438,0.9842491745948792,604.48193359375,545.818115234375,0.9769064784049988,509.2816467285156,495.47802734375,0.9995591044425964,554.6173095703125,478.93817138671875,0.9999814033508301,523.224853515625,472.0459899902344,0.9999970197677612
545,591.5166625976562,570.9913330078125,0.9990412592887878,573.434326171875,551.9528198242188,0.9884002208709717,605.063232421875,544.8472900390625,0.8980628848075867,510.4898376464844,495.5736999511719,0.9984538555145264,554.125732421875,479.0553283691406,0.9999651908874512,522.60009765625,469.54736328125,0.9999991655349731
546,591.3250732421875,569.8966064453125,0.999900221824646,571.919189453125,549.596435546875,0.999921441078186,602.602783203125,543.391845703125,0.5988190174102783,509.83001708984375,495.2649230957031,0.9949123859405518,553.6521606445312,479.1908264160156,0.9999479055404663,521.5103149414062,468.48040771484375,0.9999990463256836
547,589.6129760742188,563.31787109375,0.9995915293693542,574.6912841796875,549.2431030273438,0.9844033718109131,602.601806640625,540.9010009765625,0.46613067388534546,509.82208251953125,495.1908264160156,0.996570348739624,553.5497436523438,479.60455322265625,0.9999734163284302,521.1898193359375,467.18121337890625,0.9999990463256836
548,604.2146606445312,551.940185546875,0.9974150657653809,573.8583984375,549.92236328125,0.9989707469940186,601.3710327148438,539.890625,0.9368745684623718,509.71514892578125,495.2937927246094,0.9985633492469788,553.3492431640625,479.330810546875,0.9999833106994629,520.5180053710938,466.5814514160156,0.9999994039535522
549,595.420166015625,549.485107421875,0.998364269733429,577.04736328125,545.5140380859375,0.9872181415557861,592.3995971679688,528.455810546875,0.9999539852142334,509.3984069824219,495.3243713378906,0.9984922409057617,552.5390014648438,478.965576171875,0.99997878074646,520.1051635742188,466.4570007324219,0.9999996423721313
550,586.1968383789062,550.39892578125,0.9811685085296631,575.3868408203125,548.6865234375,0.9916337728500366,590.9728393554688,528.6576538085938,0.9999445676803589,509.205322265625,495.1589050292969,0.9984380602836609,552.4666137695312,478.8407897949219,0.9999855756759644,519.9764404296875,465.7254943847656,0.9999995231628418
551,585.4176635742188,550.2144165039062,0.9576756954193115,573.609619140625,549.3894653320312,0.9983648657798767,589.77685546875,529.26318359375,0.9999817609786987,509.16864013671875,495.1479187011719,0.998626708984375,552.9193725585938,479.0278625488281,0.999987006187439,519.9557495117188,465.21099853515625,0.9999994039535522
552,585.6864624023438,550.513427734375,0.9789562821388245,573.2613525390625,549.313232421875,0.9991559982299805,589.4199829101562,529.2059936523438,0.9999805688858032,509.2642517089844,495.09783935546875,0.9985852241516113,553.2941284179688,479.33380126953125,0.9999886751174927,520.2463989257812,464.1676940917969,0.9999988079071045
553,585.6979370117188,550.6640625,0.9820743203163147,573.6848754882812,549.1388549804688,0.999091386795044,589.6148071289062,529.1483764648438,0.9999748468399048,509.23974609375,495.12835693359375,0.9986625909805298,553.283203125,479.2752685546875,0.9999896287918091,520.5352172851562,463.898193359375,0.9999983310699463
554,586.668701171875,546.160888671875,0.9938979744911194,566.0380859375,540.171142578125,0.9999904632568359,588.4560546875,528.054443359375,0.9999781847000122,509.40985107421875,495.36279296875,0.999150276184082,553.2816772460938,479.21063232421875,0.9999897480010986,520.334228515625,463.9934387207031,0.9999984502792358
555,583.576171875,545.6717529296875,0.9991821646690369,562.1798095703125,532.4017944335938,0.9999988079071045,587.7091064453125,526.5671997070312,0.9998193383216858,509.6178283691406,495.0185852050781,0.9984821677207947,553.0211181640625,479.3244323730469,0.9999916553497314,520.0477905273438,464.00634765625,0.9999988079071045
556,581.87548828125,545.7083740234375,0.9991365075111389,562.28955078125,532.0662841796875,0.9999988079071045,586.6073608398438,526.3115234375,0.9994677901268005,509.6286926269531,495.048095703125,0.9982423782348633,552.9655151367188,479.3948669433594,0.9999896287918091,519.6455078125,463.7299499511719,0.9999988079071045
557,581.9878540039062,545.8231811523438,0.9979299306869507,562.1580200195312,532.50634765625,0.9999988079071045,587.0558471679688,526.277587890625,0.9996740818023682,509.54681396484375,495.0309753417969,0.9979851245880127,553.0923461914062,479.4394226074219,0.9999884366989136,519.7238159179688,463.9158020019531,0.9999990463256836
558,581.022705078125,546.1834106445312,0.9986016154289246,562.5421752929688,532.9172973632812,0.9999985694885254,587.2161865234375,526.5231323242188,0.9997736811637878,509.53094482421875,495.1115417480469,0.9982378482818604,553.0489501953125,479.3884582519531,0.9999892711639404,519.83447265625,464.515380859375,0.9999991655349731
559,580.1229248046875,546.8948974609375,0.9980719089508057,562.5731811523438,533.0535888671875,0.9999983310699463,587.263427734375,527.0983276367188,0.9998089671134949,509.512939453125,495.2345275878906,0.9983457326889038,553.0775756835938,479.4291687011719,0.9999910593032837,520.0407104492188,464.217529296875,0.9999990463256836
560,576.879638671875,551.1361083984375,0.9972535967826843,562.5598754882812,532.8564453125,0.9999990463256836,588.0096435546875,527.6258544921875,0.9998880624771118,509.5267639160156,495.1194152832031,0.998591959476471,553.1495361328125,479.5772705078125,0.9999924898147583,520.1580810546875,463.7980651855469,0.9999986886978149
561,572.2202758789062,552.7509155273438,0.9998223185539246,562.5209350585938,533.337646484375,0.9999994039535522,588.9005126953125,528.6102294921875,0.9999591112136841,509.4245910644531,495.1226806640625,0.998892605304718,553.3435668945312,479.63128662109375,0.999993085861206,520.4617309570312,463.9600830078125,0.9999985694885254
562,570.1157836914062,552.6303100585938,0.9999024868011475,562.4085693359375,533.47998046875,0.9999992847442627,587.814453125,529.05810546875,0.9999610185623169,509.5455017089844,495.3234558105469,0.9986732006072998,553.3524780273438,479.7059020996094,0.9999926090240479,520.0787963867188,463.7010803222656,0.9999986886978149
563,569.5069580078125,550.8411865234375,0.9987545013427734,563.2208862304688,533.6859130859375,0.999994158744812,587.19677734375,528.0227661132812,0.9995697140693665,509.6736755371094,495.3897705078125,0.9980958104133606,552.96630859375,479.49053955078125,0.9999938011169434,519.8902587890625,462.72161865234375,0.9999986886978149
